ID,CALENDAR_ID,Literal_Time_start,LONGITUDE_start,LATITUDE_start,Literal_Time_end,LONGITUDE_end,LATITUDE_end,ROUTE_ABBR,DIRECTION,SERV_DAY_start,SERV_DAY_end,MESSAGE_COUNT
120161008-2649-12,120161008,2016-10-08 17:04:18.203000,-931682315,450122451,2016-10-08 17:47:11.497000,-932205090,449212957,921.0,1.0,Weekday,Weekday,77
120161008-2649-13,120161008,2016-10-08 17:47:26.550000,-932208847,449209832,2016-10-08 18:34:27.360000,-931685435,450125402,921.0,4.0,Weekday,Weekday,95
120161008-2649-14,120161008,2016-10-08 18:34:46.750000,-931681976,450122678,2016-10-08 19:15:42.130000,-932208489,449212710,921.0,1.0,Weekday,Weekday,80
120161008-2649-15,120161008,2016-10-08 19:15:50.523000,-932209068,449210163,2016-10-08 20:00:32.773000,-931683801,450123533,921.0,4.0,Weekday,Weekday,93
120161008-2649-16,120161008,2016-10-08 20:00:44.817000,-931682317,450122140,2016-10-08 20:46:21.807000,-932206643,449212770,921.0,1.0,Weekday,Weekday,91
120161008-2649-17,120161008,2016-10-08 20:46:34.207000,-932208607,449209827,2016-10-08 21:29:17.493000,-931682860,450126095,921.0,4.0,Weekday,Weekday,86
120161008-2649-18,120161008,2016-10-08 21:29:59.907000,-931681154,450122745,2016-10-08 22:14:55.183000,-932205875,449213708,921.0,1.0,Weekday,Weekday,74
120161008-2649-19,120161008,2016-10-08 22:15:07.960000,-932208091,449209079,2016-10-08 23:06:33.007000,-931684838,450125194,921.0,4.0,Weekday,Weekday,85
120161008-2649-20,120161008,2016-10-08 23:06:47.997000,-931681815,450122553,2016-10-08 23:47:05.030000,-932205069,449213479,921.0,1.0,Weekday,Weekday,120
120161008-2649-21,120161008,2016-10-08 23:47:31.817000,-932208619,449209350,2016-10-09 00:34:09.210000,-931683256,450123517,921.0,4.0,Weekday,Weekday,91
120161008-2649-22,120161008,2016-10-09 00:34:14.827000,-931681424,450122721,2016-10-09 01:11:43.407000,-932204639,449212614,921.0,1.0,Weekday,Weekday,68
120161008-2649-23,120161008,2016-10-09 01:12:22.610000,-932208563,449209339,2016-10-09 02:02:44.023000,-931680858,450125841,921.0,4.0,Weekday,Weekday,103
120161008-2649-24,120161008,2016-10-09 02:03:27.220000,-931682010,450122637,2016-10-09 02:41:38.800000,-932204433,449212594,921.0,1.0,Weekday,Weekday,77
120161008-2649-25,120161008,2016-10-09 02:42:17.440000,-932208434,449209481,2016-10-09 04:37:15.417000,-932434179,448629574,921.0,4.0,Weekday,Weekday,155
120161001-2650-00,120161001,2016-10-01 06:40:36.397000,-932433646,448638864,2016-10-01 13:15:05.220000,-932428671,448627289,,,Saturday,Saturday,92
120161001-2650-01,120161001,2016-10-01 13:15:51.000000,-932426754,448632581,2016-10-01 14:27:58.597000,-932204529,449212872,921.0,1.0,Saturday,Saturday,84
120161001-2650-02,120161001,2016-10-01 14:28:47.000000,-932203935,449211423,2016-10-01 15:13:52.187000,-931684947,450125543,921.0,4.0,Saturday,Saturday,61
120161001-2650-03,120161001,2016-10-01 15:14:46.000000,-931680895,450128794,2016-10-01 15:59:02.127000,-932204528,449212961,921.0,1.0,Saturday,Saturday,62
120161001-2650-04,120161001,2016-10-01 15:59:53.000000,-932204275,449211622,2016-10-01 16:42:23.040000,-931681756,450126409,921.0,4.0,Saturday,Saturday,58
120161001-2650-05,120161001,2016-10-01 16:43:21.000000,-931683703,450126993,2016-10-01 17:25:39.270000,-932204561,449212712,921.0,1.0,Saturday,Saturday,54
120161001-2650-06,120161001,2016-10-01 17:26:29.000000,-932203770,449211610,2016-10-01 18:13:18.817000,-931685364,450126289,921.0,4.0,Saturday,Saturday,64
120161001-2650-07,120161001,2016-10-01 18:14:19.000000,-931683699,450126449,2016-10-01 18:57:14.343000,-932204780,449212620,921.0,1.0,Saturday,Saturday,57
120161001-2650-08,120161001,2016-10-01 18:57:31.000000,-932204430,449211467,2016-10-01 19:40:23.587000,-931680222,450124885,921.0,4.0,Saturday,Saturday,66
120161001-2650-09,120161001,2016-10-01 19:40:44.000000,-931682369,450128118,2016-10-01 20:24:49.720000,-932204472,449212765,921.0,1.0,Saturday,Saturday,56
120161001-2650-10,120161001,2016-10-01 20:25:43.243000,-932208359,449209278,2016-10-01 21:10:42.047000,-931683951,450125044,921.0,4.0,Saturday,Saturday,61
120161001-2650-11,120161001,2016-10-01 21:10:57.000000,-931680819,450128436,2016-10-01 21:55:13.323000,-932204104,449212840,921.0,1.0,Saturday,Saturday,60
120161001-2650-12,120161001,2016-10-01 21:55:31.013000,-932207865,449208880,2016-10-01 22:41:57.037000,-931684960,450126198,921.0,4.0,Saturday,Saturday,66
120161001-2650-13,120161001,2016-10-01 22:42:28.237000,-931681130,450122945,2016-10-01 23:26:34.263000,-932204545,449212773,921.0,1.0,Saturday,Saturday,74
120161001-2650-14,120161001,2016-10-01 23:27:11.407000,-932208395,449209198,2016-10-02 00:12:43.903000,-931684814,450125662,921.0,4.0,Saturday,Saturday,65
120161001-2650-15,120161001,2016-10-02 00:13:03.513000,-931681691,450122612,2016-10-02 00:56:12.727000,-932204296,449212741,921.0,1.0,Saturday,Saturday,60
120161001-2650-16,120161001,2016-10-02 00:57:08.417000,-932208242,449209431,2016-10-02 01:48:07.970000,-931682927,450123021,921.0,4.0,Saturday,Saturday,72
120161001-2650-17,120161001,2016-10-02 01:48:09.813000,-931682325,450122733,2016-10-02 02:27:27.190000,-932204631,449212721,921.0,1.0,Saturday,Saturday,56
120161001-2650-18,120161001,2016-10-02 02:27:43.337000,-932208562,449209716,2016-10-02 03:19:00.830000,-931684849,450125669,921.0,4.0,Saturday,Saturday,67
120161001-2650-19,120161001,2016-10-02 03:20:00.827000,-931682123,450122590,2016-10-02 04:14:00.097000,-932205031,449213188,921.0,1.0,Saturday,Saturday,73
120161001-2650-20,120161001,2016-10-02 04:14:17.880000,-932208083,449209070,2016-10-02 04:48:38.090000,-931684446,450125376,921.0,4.0,Saturday,Saturday,53
120161001-2650-21,120161001,2016-10-02 04:49:05.313000,-931681714,450122623,2016-10-02 05:43:59.133000,-932204150,449212263,921.0,1.0,Saturday,Saturday,68
120161001-2650-22,120161001,2016-10-02 05:44:21.333000,-932208352,449209434,2016-10-02 06:30:26.763000,-932432048,448638972,921.0,4.0,Saturday,Saturday,59
120161002-2650-00,120161002,2016-10-02 06:30:28.573000,-932432291,448638268,2016-10-02 13:28:07.013000,-932435037,448637763,921.0,4.0,Sunday,Sunday,76
120161002-2650-01,120161002,2016-10-02 13:28:36.623000,-932435037,448637763,2016-10-02 14:47:35.887000,-932204608,449212816,921.0,1.0,Sunday,Sunday,95
120161002-2650-02,120161002,2016-10-02 14:48:20.000000,-932204119,449211317,2016-10-02 15:32:58.213000,-931684541,450125013,921.0,4.0,Sunday,Sunday,64
120161002-2650-03,120161002,2016-10-02 15:33:36.000000,-931682286,450127514,2016-10-02 16:17:28.097000,-932204586,449213095,921.0,1.0,Sunday,Sunday,58
120161002-2650-04,120161002,2016-10-02 16:18:18.000000,-932204136,449211621,2016-10-02 17:03:22.090000,-931685024,450125707,921.0,4.0,Sunday,Sunday,61
120161002-2650-05,120161002,2016-10-02 17:03:41.000000,-931682490,450127822,2016-10-02 17:47:25.730000,-932208101,449212311,921.0,1.0,Sunday,Sunday,59
120161002-2650-06,120161002,2016-10-02 17:47:34.000000,-932204333,449211460,2016-10-02 18:33:03.813000,-931685031,450126081,921.0,4.0,Sunday,Sunday,63
120161002-2650-07,120161002,2016-10-02 18:33:34.000000,-931682110,450128007,2016-10-02 19:17:19.590000,-932204617,449212768,921.0,1.0,Sunday,Sunday,59
120161002-2650-08,120161002,2016-10-02 19:17:35.000000,-932204274,449211438,2016-10-02 20:02:07.223000,-931684845,450125369,921.0,4.0,Sunday,Sunday,62
120161002-2650-09,120161002,2016-10-02 20:02:18.000000,-931684154,450125597,2016-10-02 20:46:10.863000,-932204430,449212279,921.0,1.0,Sunday,Sunday,60
120161002-2650-10,120161002,2016-10-02 20:47:07.000000,-932204721,449212322,2016-10-02 21:31:14.483000,-931683694,450124586,921.0,4.0,Sunday,Sunday,63
120161002-2650-11,120161002,2016-10-02 21:32:14.000000,-931681745,450128080,2016-10-02 22:17:00.757000,-932204620,449213067,921.0,1.0,Sunday,Sunday,61
120161002-2650-12,120161002,2016-10-02 22:17:38.277000,-932208441,449209476,2016-10-02 23:02:55.953000,-931685108,450125829,921.0,4.0,Sunday,Sunday,59
120161002-2650-13,120161002,2016-10-02 23:03:14.547000,-931681726,450122654,2016-10-02 23:47:04.693000,-932208630,449209512,921.0,1.0,Sunday,Sunday,77
120161002-2650-14,120161002,2016-10-02 23:47:06.347000,-932208630,449209512,2016-10-03 00:32:57.223000,-931685483,450126167,921.0,4.0,Sunday,Sunday,56
120161002-2650-15,120161002,2016-10-03 00:33:14.447000,-931680630,450123009,2016-10-03 02:39:07.053000,-932440515,448631212,921.0,1.0,Sunday,Sunday,128
120161003-2650-00,120161003,2016-10-03 08:36:10.297000,-932435828,448633575,2016-10-03 08:40:48.917000,-932435828,448633575,921.0,1.0,Weekday,Weekday,7
120161003-2650-01,120161003,2016-10-03 08:41:39.710000,-932435828,448633575,2016-10-03 09:36:09.147000,-931685443,450125444,921.0,4.0,Weekday,Weekday,64
120161003-2650-02,120161003,2016-10-03 09:36:22.750000,-931681641,450122570,2016-10-03 10:10:14.113000,-932205672,449213326,921.0,1.0,Weekday,Weekday,43
120161003-2650-03,120161003,2016-10-03 10:10:28.000000,-932204983,449212737,2016-10-03 10:44:30.537000,-931684967,450125653,921.0,4.0,Weekday,Weekday,48
120161003-2650-04,120161003,2016-10-03 10:45:22.000000,-931683668,450127203,2016-10-03 11:28:50.823000,-932204584,449213175,921.0,1.0,Weekday,Weekday,64
120161003-2650-05,120161003,2016-10-03 11:29:26.000000,-932204887,449212787,2016-10-03 12:14:02.747000,-931685276,450125951,921.0,4.0,Weekday,Weekday,60
120161003-2650-06,120161003,2016-10-03 12:14:43.000000,-931684015,450126245,2016-10-03 12:56:59.430000,-932204328,449213028,921.0,1.0,Weekday,Weekday,64
120161003-2650-07,120161003,2016-10-03 12:57:41.487000,-932208097,449209237,2016-10-03 13:44:57.397000,-931685187,450125606,921.0,4.0,Weekday,Weekday,65
120161003-2650-08,120161003,2016-10-03 13:45:39.000000,-931684193,450126734,2016-10-03 14:28:05.923000,-932204503,449212912,921.0,1.0,Weekday,Weekday,64
120161003-2650-09,120161003,2016-10-03 14:28:37.000000,-932204976,449212802,2016-10-03 15:15:01.397000,-931683118,450123203,921.0,4.0,Weekday,Weekday,66
120161003-2650-10,120161003,2016-10-03 15:15:05.000000,-931682939,450127218,2016-10-03 15:58:27.487000,-932204344,449213366,921.0,1.0,Weekday,Weekday,59
120161003-2650-11,120161003,2016-10-03 15:59:00.670000,-932207690,449208837,2016-10-03 16:43:12.670000,-931685148,450125986,921.0,4.0,Weekday,Weekday,61
120161003-2650-12,120161003,2016-10-03 16:43:46.850000,-931681275,450122694,2016-10-03 17:26:43.487000,-932204526,449212579,921.0,1.0,Weekday,Weekday,59
120161003-2650-13,120161003,2016-10-03 17:27:13.707000,-932208552,449209628,2016-10-03 18:13:31.240000,-931685197,450126298,921.0,4.0,Weekday,Weekday,72
120161003-2650-14,120161003,2016-10-03 18:14:03.797000,-931680735,450122652,2016-10-03 18:55:04.480000,-932205500,449213183,921.0,1.0,Weekday,Weekday,60
120161003-2650-15,120161003,2016-10-03 18:55:20.000000,-932208641,449209333,2016-10-03 19:41:58.100000,-931684710,450126170,921.0,4.0,Weekday,Weekday,66
120161003-2650-16,120161003,2016-10-03 19:42:39.000000,-931683595,450126794,2016-10-03 20:34:02.737000,-932204309,449212498,921.0,1.0,Weekday,Weekday,74
120161003-2650-17,120161003,2016-10-03 20:34:24.237000,-932208083,449209000,2016-10-03 21:20:25.627000,-931683418,450125510,921.0,4.0,Weekday,Weekday,68
120161003-2650-18,120161003,2016-10-03 21:21:23.000000,-931682024,450127486,2016-10-03 22:14:02.567000,-932205635,449213521,921.0,1.0,Weekday,Weekday,72
120161003-2650-19,120161003,2016-10-03 22:14:18.013000,-932208209,449209160,2016-10-03 23:01:50.007000,-931684880,450125816,921.0,4.0,Weekday,Weekday,64
120161003-2650-20,120161003,2016-10-03 23:02:20.973000,-931682026,450122731,2016-10-03 23:45:58.140000,-932204330,449212721,921.0,1.0,Weekday,Weekday,62
120161003-2650-21,120161003,2016-10-03 23:46:45.877000,-932208489,449209572,2016-10-04 00:34:49.070000,-931684696,450126045,921.0,4.0,Weekday,Weekday,66
120161003-2650-22,120161003,2016-10-04 00:35:05.950000,-931680735,450123008,2016-10-04 01:17:03.680000,-932204337,449212428,921.0,1.0,Weekday,Weekday,62
120161003-2650-23,120161003,2016-10-04 01:18:01.480000,-932208584,449209453,2016-10-04 01:58:34.690000,-931683399,450124998,921.0,4.0,Weekday,Weekday,58
120161003-2650-24,120161003,2016-10-04 01:59:08.120000,-931681911,450122611,2016-10-04 02:36:52.537000,-932204847,449212770,921.0,1.0,Weekday,Weekday,57
120161003-2650-25,120161003,2016-10-04 02:37:09.353000,-932208289,449209160,2016-10-04 03:24:21.553000,-931682743,450127166,921.0,4.0,Weekday,Weekday,65
120161003-2650-26,120161003,2016-10-04 03:24:56.777000,-931681086,450123058,2016-10-04 04:47:50.003000,-932435597,448635793,921.0,1.0,Weekday,Weekday,102
120161004-2650-00,120161004,2016-10-04 10:11:24.640000,-932433760,448634756,2016-10-04 10:12:46.823000,-932433760,448634756,921.0,1.0,Weekday,Weekday,4
120161004-2650-01,120161004,2016-10-04 10:13:45.650000,-932433760,448634756,2016-10-04 11:02:40.043000,-931685416,450125852,921.0,4.0,Weekday,Weekday,64
120161004-2650-02,120161004,2016-10-04 11:03:29.000000,-931682575,450127844,2016-10-04 11:47:55.850000,-932204468,449212947,921.0,1.0,Weekday,Weekday,58
120161004-2650-03,120161004,2016-10-04 11:48:36.000000,-932204231,449211824,2016-10-04 12:33:21.093000,-931685188,450124922,921.0,4.0,Weekday,Weekday,69
120161004-2650-04,120161004,2016-10-04 12:33:28.000000,-931681453,450126600,2016-10-04 13:16:48.873000,-932204471,449212904,921.0,1.0,Weekday,Weekday,60
120161004-2650-05,120161004,2016-10-04 13:17:26.000000,-932204242,449211791,2016-10-04 14:03:19.740000,-931684837,450123855,921.0,4.0,Weekday,Weekday,64
120161004-2650-06,120161004,2016-10-04 14:03:24.000000,-931682074,450127509,2016-10-04 14:45:51.863000,-932204643,449212733,921.0,1.0,Weekday,Weekday,56
120161004-2650-07,120161004,2016-10-04 14:46:50.000000,-932204011,449211489,2016-10-04 15:33:11.637000,-931685278,450125734,921.0,4.0,Weekday,Weekday,64
120161004-2650-08,120161004,2016-10-04 15:33:52.000000,-931681376,450128889,2016-10-04 16:16:20.550000,-932204692,449213192,921.0,1.0,Weekday,Weekday,57
120161004-2650-09,120161004,2016-10-04 16:16:46.897000,-932208097,449209008,2016-10-04 17:01:59.753000,-931684369,450125333,921.0,4.0,Weekday,Weekday,67
120161004-2650-10,120161004,2016-10-04 17:02:27.000000,-931682660,450127766,2016-10-04 17:45:35.667000,-932204632,449212583,921.0,1.0,Weekday,Weekday,61
120161004-2650-11,120161004,2016-10-04 17:46:23.793000,-932208558,449209668,2016-10-04 18:32:03.793000,-931684870,450125701,921.0,4.0,Weekday,Weekday,68
120161004-2650-12,120161004,2016-10-04 18:32:19.000000,-931681520,450128927,2016-10-04 19:14:25.733000,-932204643,449212883,921.0,1.0,Weekday,Weekday,66
120161004-2650-13,120161004,2016-10-04 19:15:19.803000,-932208480,449209558,2016-10-04 20:01:43.963000,-931684879,450125783,921.0,4.0,Weekday,Weekday,67
120161004-2650-14,120161004,2016-10-04 20:02:22.620000,-931681636,450122683,2016-10-04 20:53:44.603000,-932204377,449212079,921.0,1.0,Weekday,Weekday,74
120161004-2650-15,120161004,2016-10-04 20:54:15.000000,-932203783,449211151,2016-10-04 21:40:24.890000,-931682167,450127504,921.0,4.0,Weekday,Weekday,71
120161004-2650-16,120161004,2016-10-04 21:41:18.523000,-931682337,450122667,2016-10-04 22:32:30.703000,-932204537,449213068,921.0,1.0,Weekday,Weekday,66
120161004-2650-17,120161004,2016-10-04 22:33:22.730000,-932208355,449209411,2016-10-04 23:21:16.840000,-931682966,450126450,921.0,4.0,Weekday,Weekday,69
120161004-2650-18,120161004,2016-10-04 23:22:11.860000,-931681795,450122624,2016-10-05 00:05:15.923000,-932204159,449212387,921.0,1.0,Weekday,Weekday,68
120161004-2650-19,120161004,2016-10-05 00:06:11.910000,-932208054,449208928,2016-10-05 00:52:38.677000,-931683971,450125808,921.0,4.0,Weekday,Weekday,58
120161004-2650-20,120161004,2016-10-05 00:52:54.527000,-931681147,450122919,2016-10-05 01:35:21.663000,-932204420,449212645,921.0,1.0,Weekday,Weekday,55
120161004-2650-21,120161004,2016-10-05 01:36:05.077000,-932208365,449209328,2016-10-05 02:22:22.590000,-931681755,450126106,921.0,4.0,Weekday,Weekday,58
120161004-2650-22,120161004,2016-10-05 02:24:13.100000,-931681963,450122514,2016-10-05 03:08:36.067000,-932204384,449212619,921.0,1.0,Weekday,Weekday,64
120161004-2650-23,120161004,2016-10-05 03:09:20.900000,-932208401,449209419,2016-10-05 03:43:49.883000,-931681541,450126979,921.0,4.0,Weekday,Weekday,55
120161004-2650-24,120161004,2016-10-05 03:44:18.090000,-931681331,450122834,2016-10-05 04:24:15.810000,-932204538,449212519,921.0,1.0,Weekday,Weekday,54
120161004-2650-25,120161004,2016-10-05 04:24:57.507000,-932208504,449209408,2016-10-05 04:58:39.317000,-931683063,450126922,921.0,4.0,Weekday,Weekday,48
120161004-2650-26,120161004,2016-10-05 04:59:12.920000,-931680494,450122235,2016-10-05 06:40:04.737000,-932434036,448638800,921.0,1.0,Weekday,Weekday,115
120161005-2650-00,120161005,2016-10-05 10:41:27.837000,-932403424,448630775,2016-10-05 11:55:43.873000,-932204659,449213003,921.0,1.0,Weekday,Weekday,104
120161005-2650-01,120161005,2016-10-05 11:57:28.967000,-932208234,449209436,2016-10-05 12:44:33.173000,-931686916,450126882,921.0,4.0,Weekday,Weekday,93
120161005-2650-02,120161005,2016-10-05 12:45:05.903000,-931678761,450128230,2016-10-05 13:28:27.483000,-932206083,449213352,921.0,1.0,Weekday,Weekday,101
120161005-2650-03,120161005,2016-10-05 13:28:40.260000,-932208424,449209434,2016-10-05 14:14:39.977000,-931685698,450125660,921.0,4.0,Weekday,Weekday,86
120161005-2650-04,120161005,2016-10-05 14:14:56.497000,-931681679,450122727,2016-10-05 14:56:42.480000,-932204929,449212918,921.0,1.0,Weekday,Weekday,74
120161005-2650-05,120161005,2016-10-05 14:57:41.887000,-932208848,449209968,2016-10-05 15:43:43.697000,-931683445,450126150,921.0,4.0,Weekday,Weekday,100
120161005-2650-06,120161005,2016-10-05 15:44:13.757000,-931681536,450122806,2016-10-05 16:27:54.777000,-932204438,449212930,921.0,1.0,Weekday,Weekday,82
120161005-2650-07,120161005,2016-10-05 16:28:46.057000,-932208197,449209128,2016-10-05 17:12:23.723000,-931685843,450125039,921.0,4.0,Weekday,Weekday,89
120161005-2650-08,120161005,2016-10-05 17:13:01.850000,-931682574,450122570,2016-10-05 17:55:33.543000,-932204765,449212648,921.0,1.0,Weekday,Weekday,94
120161005-2650-09,120161005,2016-10-05 17:56:26.880000,-932208779,449209732,2016-10-05 18:41:11.127000,-931685169,450126229,921.0,4.0,Weekday,Weekday,68
120161005-2650-10,120161005,2016-10-05 18:41:59.677000,-931681300,450122864,2016-10-05 19:25:11.337000,-932204421,449212588,921.0,1.0,Weekday,Weekday,66
120161005-2650-11,120161005,2016-10-05 19:25:38.247000,-932208489,449209658,2016-10-05 20:11:56.030000,-931685020,450125524,921.0,4.0,Weekday,Weekday,74
120161005-2650-12,120161005,2016-10-05 20:12:14.877000,-931681920,450122542,2016-10-05 21:04:46.487000,-932208420,449211015,921.0,1.0,Weekday,Weekday,80
120161005-2650-13,120161005,2016-10-05 21:04:51.757000,-932208308,449209094,2016-10-05 21:49:34.507000,-931683552,450126318,921.0,4.0,Weekday,Weekday,78
120161005-2650-14,120161005,2016-10-05 21:50:22.337000,-931682294,450122647,2016-10-05 22:42:33.557000,-932204288,449212754,921.0,1.0,Weekday,Weekday,94
120161005-2650-15,120161005,2016-10-05 22:43:04.040000,-932208301,449209520,2016-10-05 23:31:18.407000,-931685075,450125586,921.0,4.0,Weekday,Weekday,101
120161005-2650-16,120161005,2016-10-05 23:31:46.063000,-931682461,450122653,2016-10-06 00:15:09.253000,-932204095,449212734,921.0,1.0,Weekday,Weekday,84
120161005-2650-17,120161005,2016-10-06 00:15:54.040000,-932207951,449209073,2016-10-06 01:03:50.123000,-931684839,450125908,921.0,4.0,Weekday,Weekday,93
120161005-2650-18,120161005,2016-10-06 01:04:08.407000,-931681693,450122781,2016-10-06 02:40:11.807000,-932426729,448644194,921.0,1.0,Weekday,Weekday,130
120161006-2650-00,120161006,2016-10-06 09:15:40.887000,-932430160,448641271,2016-10-06 11:01:08.947000,-932427415,448626926,921.0,1.0,Weekday,Weekday,60
120161006-2650-01,120161006,2016-10-06 11:01:48.647000,-932404001,448632422,2016-10-06 12:10:02.547000,-931668323,449913040,921.0,4.0,Weekday,Weekday,127
120161006-2650-02,120161006,2016-10-06 12:10:10.907000,-931668283,449908502,2016-10-06 12:47:24.607000,-932204569,449213131,921.0,1.0,Weekday,Weekday,60
120161006-2650-03,120161006,2016-10-06 12:47:43.420000,-932208077,449208999,2016-10-06 13:34:55.557000,-931685375,450125867,921.0,4.0,Weekday,Weekday,96
120161006-2650-04,120161006,2016-10-06 13:35:09.567000,-931682138,450122834,2016-10-06 14:17:10.760000,-932204538,449212932,921.0,1.0,Weekday,Weekday,76
120161006-2650-05,120161006,2016-10-06 14:17:30.307000,-932208261,449209127,2016-10-06 15:04:16.500000,-931684793,450125374,921.0,4.0,Weekday,Weekday,91
120161006-2650-06,120161006,2016-10-06 15:04:32.910000,-931681904,450122600,2016-10-06 15:46:29.363000,-932204533,449213095,921.0,1.0,Weekday,Weekday,87
120161006-2650-07,120161006,2016-10-06 15:47:17.303000,-932208111,449209093,2016-10-06 16:31:59.367000,-931682911,450126657,921.0,4.0,Weekday,Weekday,56
120161006-2650-08,120161006,2016-10-06 16:33:45.353000,-931680885,450122798,2016-10-06 17:05:59.127000,-932202769,449209282,921.0,1.0,Weekday,Weekday,72
120161006-2650-09,120161006,2016-10-06 17:06:52.447000,-932208743,449209641,2016-10-07 00:32:53.807000,-932658382,448947677,921.0,4.0,Weekday,Weekday,180
120161007-2650-00,120161007,2016-10-07 08:37:49.497000,-932428673,448637327,2016-10-07 09:36:12.933000,-931684488,450124302,921.0,4.0,Weekday,Weekday,79
120161007-2650-01,120161007,2016-10-07 09:36:20.953000,-931681489,450122672,2016-10-07 10:10:08.373000,-932204442,449213035,921.0,1.0,Weekday,Weekday,67
120161007-2650-02,120161007,2016-10-07 10:10:41.883000,-932208174,449209252,2016-10-07 10:45:13.420000,-931683687,450126386,921.0,4.0,Weekday,Weekday,72
120161007-2650-03,120161007,2016-10-07 10:45:34.807000,-931681772,450122573,2016-10-07 11:28:21.413000,-932204545,449213055,921.0,1.0,Weekday,Weekday,87
120161007-2650-04,120161007,2016-10-07 11:29:06.153000,-932208248,449209136,2016-10-07 12:13:18.110000,-931684804,450126099,921.0,4.0,Weekday,Weekday,62
120161007-2650-05,120161007,2016-10-07 12:14:10.993000,-931681026,450122906,2016-10-07 12:46:28.823000,-932201956,449208100,921.0,1.0,Weekday,Weekday,72
120161007-2650-06,120161007,2016-10-07 12:46:33.470000,-932199303,449204243,2016-10-07 13:43:07.833000,-931685097,450125745,921.0,4.0,Weekday,Weekday,100
120161007-2650-07,120161007,2016-10-07 13:44:01.983000,-931681765,450122750,2016-10-07 14:26:33.023000,-932204503,449212782,921.0,1.0,Weekday,Weekday,83
120161007-2650-08,120161007,2016-10-07 14:27:07.733000,-932208140,449208765,2016-10-07 15:14:00.867000,-931685049,450125408,921.0,4.0,Weekday,Weekday,89
120161007-2650-09,120161007,2016-10-07 15:14:18.883000,-931682223,450122603,2016-10-07 15:57:36.847000,-932205085,449213178,921.0,1.0,Weekday,Weekday,84
120161007-2650-10,120161007,2016-10-07 15:57:54.240000,-932208152,449209051,2016-10-07 16:42:29.173000,-931683606,450124694,921.0,4.0,Weekday,Weekday,73
120161007-2650-11,120161007,2016-10-07 16:43:07.957000,-931680739,450121914,2016-10-07 17:27:28.287000,-932204659,449212646,921.0,1.0,Weekday,Weekday,77
120161007-2650-12,120161007,2016-10-07 17:27:47.957000,-932208552,449209534,2016-10-07 18:11:20.180000,-931683891,450127284,921.0,4.0,Weekday,Weekday,75
120161007-2650-13,120161007,2016-10-07 18:12:08.493000,-931681790,450122583,2016-10-07 18:55:58.250000,-932204623,449212477,921.0,1.0,Weekday,Weekday,83
120161007-2650-14,120161007,2016-10-07 18:56:24.207000,-932208544,449209506,2016-10-07 20:00:37.713000,-931684907,450125932,921.0,4.0,Weekday,Weekday,123
120161007-2650-15,120161007,2016-10-07 20:00:48.337000,-931682043,450122934,2016-10-07 20:33:33.263000,-932204360,449212439,921.0,1.0,Weekday,Weekday,33
120161007-2650-16,120161007,2016-10-07 20:34:16.723000,-932208296,449209185,2016-10-07 21:21:02.167000,-931683461,450126325,921.0,4.0,Weekday,Weekday,81
120161007-2650-17,120161007,2016-10-07 21:21:25.337000,-931681377,450122657,2016-10-07 22:13:45.463000,-932204351,449213164,921.0,1.0,Weekday,Weekday,102
120161007-2650-18,120161007,2016-10-07 22:14:19.860000,-932207941,449208956,2016-10-07 23:02:05.927000,-931685096,450125417,921.0,4.0,Weekday,Weekday,90
120161007-2650-19,120161007,2016-10-07 23:02:48.110000,-931682458,450122589,2016-10-07 23:46:59.627000,-932206574,449213166,921.0,1.0,Weekday,Weekday,77
120161007-2650-20,120161007,2016-10-07 23:47:08.457000,-932208384,449209486,2016-10-08 00:33:46.867000,-931683496,450126597,921.0,4.0,Weekday,Weekday,93
120161007-2650-21,120161007,2016-10-08 00:34:27.503000,-931681398,450122851,2016-10-08 01:16:29.667000,-932204558,449212766,921.0,1.0,Weekday,Weekday,83
120161007-2650-22,120161007,2016-10-08 01:17:20.677000,-932208591,449209602,2016-10-08 01:59:26.037000,-931684832,450125938,921.0,4.0,Weekday,Weekday,91
120161007-2650-23,120161007,2016-10-08 01:59:42.217000,-931680644,450122341,2016-10-08 02:36:44.527000,-932204139,449211863,921.0,1.0,Weekday,Weekday,75
120161007-2650-24,120161007,2016-10-08 02:37:31.780000,-932208542,449209853,2016-10-08 03:24:14.557000,-931684092,450125725,921.0,4.0,Weekday,Weekday,58
120161007-2650-25,120161007,2016-10-08 03:25:07.190000,-931681503,450122985,2016-10-08 04:56:59.113000,-932432049,448633569,921.0,1.0,Weekday,Weekday,132
120161008-2650-00,120161008,2016-10-08 09:55:18.617000,-932425403,448631633,2016-10-08 11:13:53.450000,-932204298,449213095,921.0,1.0,Weekday,Weekday,91
120161008-2650-01,120161008,2016-10-08 11:14:22.467000,-932208147,449209386,2016-10-08 11:49:51.083000,-931683215,450126543,921.0,4.0,Weekday,Weekday,54
120161008-2650-02,120161008,2016-10-08 11:50:16.497000,-931681635,450122813,2016-10-08 12:28:00.523000,-932204359,449212887,921.0,1.0,Weekday,Weekday,72
120161008-2650-03,120161008,2016-10-08 12:28:20.117000,-932208177,449209241,2016-10-08 13:04:17.533000,-931684009,450125529,921.0,4.0,Weekday,Weekday,56
120161008-2650-04,120161008,2016-10-08 13:05:15.580000,-931681104,450122848,2016-10-08 13:47:46.353000,-932204454,449212932,921.0,1.0,Weekday,Weekday,56
