trip_id,service_id_start,trip_headsign_start,dir_sign_start,SERV_DAY_start,stop_lat_start,stop_lon_start,arrival_time_start,departure_time_start,stop_id_start,stop_name_start,stop_desc_start,stop_lat_end,stop_lon_end,arrival_time_end,departure_time_end,stop_id_end,stop_name_end,stop_desc_end
9552493-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,10:58:00,10:58:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:28:00,11:28:00,52531,Rosedale Transit Center  Gate A,Near side S
9541686-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,11:03:00,11:03:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:32:00,11:32:00,51544,46th St Station Gate A,Near side N
9552589-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,11:03:00,11:03:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:33:00,11:33:00,51544,46th St Station Gate A,Near side N
9558323-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,11:03:00,11:03:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:33:00,11:33:00,51544,46th St Station Gate A,Near side N
9541586-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,11:07:00,11:07:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:37:00,11:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9552494-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,11:08:00,11:08:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:38:00,11:38:00,52531,Rosedale Transit Center  Gate A,Near side S
9558230-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,11:08:00,11:08:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:37:00,11:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9558324-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,11:13:00,11:13:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:43:00,11:43:00,51544,46th St Station Gate A,Near side N
9541687-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,11:13:00,11:13:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:42:00,11:42:00,51544,46th St Station Gate A,Near side N
9552590-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,11:13:00,11:13:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:43:00,11:43:00,51544,46th St Station Gate A,Near side N
9541587-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,11:17:00,11:17:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:47:00,11:47:00,52531,Rosedale Transit Center  Gate A,Near side S
9558231-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,11:18:00,11:18:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:47:00,11:47:00,52531,Rosedale Transit Center  Gate A,Near side S
9552495-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,11:18:00,11:18:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:48:00,11:48:00,52531,Rosedale Transit Center  Gate A,Near side S
9541688-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,11:23:00,11:23:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:52:00,11:52:00,51544,46th St Station Gate A,Near side N
9558325-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,11:23:00,11:23:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:53:00,11:53:00,51544,46th St Station Gate A,Near side N
9552591-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,11:23:00,11:23:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,11:53:00,11:53:00,51544,46th St Station Gate A,Near side N
9541588-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,11:27:00,11:27:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:58:00,11:58:00,52531,Rosedale Transit Center  Gate A,Near side S
9552496-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,11:28:00,11:28:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:58:00,11:58:00,52531,Rosedale Transit Center  Gate A,Near side S
9558232-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,11:28:00,11:28:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,11:57:00,11:57:00,52531,Rosedale Transit Center  Gate A,Near side S
9558326-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,11:33:00,11:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:03:00,12:03:00,51544,46th St Station Gate A,Near side N
9552592-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,11:33:00,11:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:03:00,12:03:00,51544,46th St Station Gate A,Near side N
9541689-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,11:33:00,11:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:02:00,12:02:00,51544,46th St Station Gate A,Near side N
9552497-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,11:36:00,11:36:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:08:00,12:08:00,52531,Rosedale Transit Center  Gate A,Near side S
9558233-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,11:37:00,11:37:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:07:00,12:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9541589-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,11:37:00,11:37:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:08:00,12:08:00,52531,Rosedale Transit Center  Gate A,Near side S
9552593-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,11:43:00,11:43:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:13:00,12:13:00,51544,46th St Station Gate A,Near side N
9541690-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,11:43:00,11:43:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:13:00,12:13:00,51544,46th St Station Gate A,Near side N
9558327-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,11:43:00,11:43:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:13:00,12:13:00,51544,46th St Station Gate A,Near side N
9552498-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,11:45:00,11:45:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:18:00,12:18:00,52531,Rosedale Transit Center  Gate A,Near side S
9558234-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,11:47:00,11:47:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:17:00,12:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9541590-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,11:47:00,11:47:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:18:00,12:18:00,52531,Rosedale Transit Center  Gate A,Near side S
9541691-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,11:52:00,11:52:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:23:00,12:23:00,51544,46th St Station Gate A,Near side N
9558328-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,11:53:00,11:53:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:23:00,12:23:00,51544,46th St Station Gate A,Near side N
9552594-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,11:53:00,11:53:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:23:00,12:23:00,51544,46th St Station Gate A,Near side N
9552499-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,11:55:00,11:55:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:28:00,12:28:00,52531,Rosedale Transit Center  Gate A,Near side S
9541591-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,11:57:00,11:57:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:28:00,12:28:00,52531,Rosedale Transit Center  Gate A,Near side S
9558235-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,11:57:00,11:57:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:27:00,12:27:00,52531,Rosedale Transit Center  Gate A,Near side S
9541692-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,12:02:00,12:02:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:33:00,12:33:00,51544,46th St Station Gate A,Near side N
9558329-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,12:03:00,12:03:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:33:00,12:33:00,51544,46th St Station Gate A,Near side N
9552595-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,12:03:00,12:03:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:33:00,12:33:00,51544,46th St Station Gate A,Near side N
9552500-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,12:05:00,12:05:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:38:00,12:38:00,52531,Rosedale Transit Center  Gate A,Near side S
9558236-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,12:07:00,12:07:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:37:00,12:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9541592-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,12:07:00,12:07:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:38:00,12:38:00,52531,Rosedale Transit Center  Gate A,Near side S
9541693-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,12:12:00,12:12:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:43:00,12:43:00,51544,46th St Station Gate A,Near side N
9558330-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,12:13:00,12:13:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:43:00,12:43:00,51544,46th St Station Gate A,Near side N
9552596-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,12:13:00,12:13:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:43:00,12:43:00,51544,46th St Station Gate A,Near side N
9552501-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,12:15:00,12:15:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:48:00,12:48:00,52531,Rosedale Transit Center  Gate A,Near side S
9541593-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,12:17:00,12:17:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:48:00,12:48:00,52531,Rosedale Transit Center  Gate A,Near side S
9558237-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,12:17:00,12:17:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:47:00,12:47:00,52531,Rosedale Transit Center  Gate A,Near side S
9541694-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,12:22:00,12:22:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:53:00,12:53:00,51544,46th St Station Gate A,Near side N
9552597-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,12:23:00,12:23:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:54:00,12:54:00,51544,46th St Station Gate A,Near side N
9558331-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,12:23:00,12:23:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,12:54:00,12:54:00,51544,46th St Station Gate A,Near side N
9552502-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,12:25:00,12:25:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:58:00,12:58:00,52531,Rosedale Transit Center  Gate A,Near side S
9541594-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,12:26:00,12:26:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:58:00,12:58:00,52531,Rosedale Transit Center  Gate A,Near side S
9558238-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,12:27:00,12:27:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,12:57:00,12:57:00,52531,Rosedale Transit Center  Gate A,Near side S
9541695-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,12:32:00,12:32:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:03:00,13:03:00,51544,46th St Station Gate A,Near side N
9552598-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,12:33:00,12:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:04:00,13:04:00,51544,46th St Station Gate A,Near side N
9558332-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,12:33:00,12:33:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:04:00,13:04:00,51544,46th St Station Gate A,Near side N
9552503-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,12:35:00,12:35:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:08:00,13:08:00,52531,Rosedale Transit Center  Gate A,Near side S
9541595-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,12:36:00,12:36:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:08:00,13:08:00,52531,Rosedale Transit Center  Gate A,Near side S
9558239-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,12:37:00,12:37:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:07:00,13:07:00,52531,Rosedale Transit Center  Gate A,Near side S
9541696-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,12:42:00,12:42:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:13:00,13:13:00,51544,46th St Station Gate A,Near side N
9558333-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,12:43:00,12:43:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:14:00,13:14:00,51544,46th St Station Gate A,Near side N
9552599-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,12:43:00,12:43:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:14:00,13:14:00,51544,46th St Station Gate A,Near side N
9552504-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,12:45:00,12:45:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:18:00,13:18:00,52531,Rosedale Transit Center  Gate A,Near side S
9541596-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,12:46:00,12:46:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:18:00,13:18:00,52531,Rosedale Transit Center  Gate A,Near side S
9558240-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,12:47:00,12:47:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:17:00,13:17:00,52531,Rosedale Transit Center  Gate A,Near side S
9541697-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,12:52:00,12:52:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:23:00,13:23:00,51544,46th St Station Gate A,Near side N
9558334-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,12:53:00,12:53:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:24:00,13:24:00,51544,46th St Station Gate A,Near side N
9552600-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,12:53:00,12:53:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:24:00,13:24:00,51544,46th St Station Gate A,Near side N
9552505-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,12:55:00,12:55:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:28:00,13:28:00,52531,Rosedale Transit Center  Gate A,Near side S
9541597-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,12:56:00,12:56:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:28:00,13:28:00,52531,Rosedale Transit Center  Gate A,Near side S
9558241-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,12:57:00,12:57:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:27:00,13:27:00,52531,Rosedale Transit Center  Gate A,Near side S
9541698-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,13:02:00,13:02:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:33:00,13:33:00,51544,46th St Station Gate A,Near side N
9552601-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,13:03:00,13:03:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:34:00,13:34:00,51544,46th St Station Gate A,Near side N
9558335-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,13:03:00,13:03:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:34:00,13:34:00,51544,46th St Station Gate A,Near side N
9552506-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,13:05:00,13:05:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:38:00,13:38:00,52531,Rosedale Transit Center  Gate A,Near side S
9541598-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,13:06:00,13:06:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:38:00,13:38:00,52531,Rosedale Transit Center  Gate A,Near side S
9558242-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,13:07:00,13:07:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:37:00,13:37:00,52531,Rosedale Transit Center  Gate A,Near side S
9541699-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Weekday,45.012498,-93.168526,13:12:00,13:12:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:43:00,13:43:00,51544,46th St Station Gate A,Near side N
9552602-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Saturday,45.012498,-93.168526,13:13:00,13:13:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:44:00,13:44:00,51544,46th St Station Gate A,Near side N
9558336-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Southbound A LINE/46 ST Station/Rapid,1.0,Sunday,45.012498,-93.168526,13:13:00,13:13:00,52531,Rosedale Transit Center  Gate A,Near side S,44.921353,-93.220574,13:44:00,13:44:00,51544,46th St Station Gate A,Near side N
9552507-AUG16-MVS-BUS-Saturday-01,AUG16-MVS-BUS-Saturday-01,Northbound A LINE/Rosedale/Rapid,4.0,Saturday,44.921353,-93.220574,13:15:00,13:15:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:48:00,13:48:00,52531,Rosedale Transit Center  Gate A,Near side S
9541599-AUG16-MVS-BUS-Weekday-01,AUG16-MVS-BUS-Weekday-01,Northbound A LINE/Rosedale/Rapid,4.0,Weekday,44.921353,-93.220574,13:16:00,13:16:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:48:00,13:48:00,52531,Rosedale Transit Center  Gate A,Near side S
9558243-AUG16-MVS-BUS-Sunday-01,AUG16-MVS-BUS-Sunday-01,Northbound A LINE/Rosedale/Rapid,4.0,Sunday,44.921353,-93.220574,13:17:00,13:17:00,51544,46th St Station Gate A,Near side N,45.012498,-93.168526,13:47:00,13:47:00,52531,Rosedale Transit Center  Gate A,Near side S
